month,state,district,demo_age_5_17,demo_age_17_,total_demo_updates
2025-07,Punjab,SAS Nagar (Mohali),420.0,4222.0,4642.0
2025-07,Punjab,Sri Muktsar Sahib,143.0,1074.0,1217.0
2025-07,Punjab,Tarn Taran,58.0,1003.0,1061.0
2025-07,Rajasthan,Ajmer,140.0,828.0,968.0
2025-07,Rajasthan,Alwar,272.0,1798.0,2070.0
2025-07,Rajasthan,Baran,398.0,2864.0,3262.0
2025-07,Rajasthan,Barmer,979.0,5480.0,6459.0
2025-07,Rajasthan,Bharatpur,1209.0,8034.0,9243.0
2025-07,Rajasthan,Bikaner,482.0,3513.0,3995.0
2025-07,Rajasthan,Dausa,388.0,1852.0,2240.0
2025-07,Rajasthan,Dholpur,803.0,3645.0,4448.0
2025-07,Rajasthan,Hanumangarh,314.0,2607.0,2921.0
2025-07,Rajasthan,Jaipur,2055.0,17198.0,19253.0
2025-07,Rajasthan,Jaisalmer,464.0,3040.0,3504.0
2025-07,Rajasthan,Jhalawar,336.0,1552.0,1888.0
2025-07,Rajasthan,Jodhpur,298.0,2485.0,2783.0
2025-07,Rajasthan,Kota,595.0,3107.0,3702.0
2025-07,Rajasthan,Nagaur,170.0,948.0,1118.0
2025-07,Rajasthan,Pali,427.0,3234.0,3661.0
2025-07,Rajasthan,Pratapgarh,364.0,1234.0,1598.0
2025-07,Rajasthan,Rajsamand,332.0,2270.0,2602.0
2025-07,Rajasthan,Sawai Madhopur,228.0,2158.0,2386.0
2025-07,Rajasthan,Sirohi,339.0,2156.0,2495.0
2025-07,Rajasthan,Tonk,902.0,4614.0,5516.0
2025-07,Rajasthan,Udaipur,89.0,640.0,729.0
2025-07,Tamil Nadu,Kancheepuram,377.0,2618.0,2995.0
2025-07,Tamil Nadu,Krishnagiri,254.0,1017.0,1271.0
2025-07,Tamil Nadu,Tiruppur,277.0,1159.0,1436.0
2025-07,Tamil Nadu,Tiruvallur,798.0,6448.0,7246.0
2025-07,Tamil Nadu,Virudhunagar,406.0,2988.0,3394.0
2025-07,Telangana,Adilabad,212.0,1521.0,1733.0
2025-07,Telangana,Hyderabad,2495.0,17968.0,20463.0
2025-07,Telangana,Jangoan,102.0,1304.0,1406.0
2025-07,Telangana,Jogulamba Gadwal,369.0,1914.0,2283.0
2025-07,Telangana,K.v. Rangareddy,1761.0,10357.0,12118.0
2025-07,Telangana,Kamareddy,163.0,1094.0,1257.0
2025-07,Telangana,Karimnagar,262.0,1934.0,2196.0
2025-07,Telangana,Khammam,136.0,886.0,1022.0
2025-07,Telangana,Mahabubabad,71.0,764.0,835.0
2025-07,Telangana,Mahabubnagar,359.0,2088.0,2447.0
2025-07,Telangana,Medchal-malkajgiri,1277.0,6980.0,8257.0
2025-07,Telangana,Nalgonda,189.0,1460.0,1649.0
2025-07,Telangana,Nizamabad,99.0,869.0,968.0
2025-07,Telangana,Sangareddy,590.0,2930.0,3520.0
2025-07,Telangana,Siddipet,132.0,1038.0,1170.0
2025-07,Telangana,Suryapet,125.0,954.0,1079.0
2025-07,Telangana,Vikarabad,606.0,2993.0,3599.0
2025-07,Telangana,Warangal Urban,176.0,1481.0,1657.0
2025-07,Telangana,Yadadri.,185.0,1330.0,1515.0
2025-07,Uttar Pradesh,Agra,415.0,3159.0,3574.0
2025-07,Uttar Pradesh,Aligarh,1067.0,11142.0,12209.0
2025-07,Uttar Pradesh,Amroha,894.0,8728.0,9622.0
2025-07,Uttar Pradesh,Bara Banki,392.0,2922.0,3314.0
2025-07,Uttar Pradesh,Bareilly,1056.0,9155.0,10211.0
2025-07,Uttar Pradesh,Bijnor,1850.0,18177.0,20027.0
2025-07,Uttar Pradesh,Bulandshahr,582.0,5169.0,5751.0
2025-07,Uttar Pradesh,Firozabad,2672.0,26816.0,29488.0
2025-07,Uttar Pradesh,Gautam Buddha Nagar,2286.0,21114.0,23400.0
2025-07,Uttar Pradesh,Ghaziabad,1433.0,12776.0,14209.0
2025-07,Uttar Pradesh,Kanpur Nagar,528.0,5600.0,6128.0
2025-07,Uttar Pradesh,Kaushambi,551.0,3283.0,3834.0
2025-07,Uttar Pradesh,Kushinagar,1084.0,7068.0,8152.0
2025-07,Uttar Pradesh,Lucknow,1060.0,11695.0,12755.0
2025-07,Uttar Pradesh,Mathura,346.0,2328.0,2674.0
2025-07,Uttar Pradesh,Meerut,1044.0,10764.0,11808.0
2025-07,Uttar Pradesh,Moradabad,1398.0,14732.0,16130.0
2025-07,Uttar Pradesh,Muzaffarnagar,461.0,4255.0,4716.0
2025-07,Uttar Pradesh,Pilibhit,748.0,7971.0,8719.0
2025-07,Uttar Pradesh,Prayagraj,130.0,752.0,882.0
2025-07,Uttar Pradesh,Rampur,1143.0,13111.0,14254.0
2025-07,Uttar Pradesh,Saharanpur,853.0,10548.0,11401.0
2025-07,Uttar Pradesh,Shamli,368.0,2860.0,3228.0
2025-07,Uttar Pradesh,Unnao,365.0,3185.0,3550.0
2025-07,Uttarakhand,Nainital,1114.0,7892.0,9006.0
2025-07,Uttarakhand,Pauri Garhwal,206.0,1420.0,1626.0
2025-07,Uttarakhand,Udham Singh Nagar,2380.0,16261.0,18641.0
2025-07,West Bengal,Bankura,166.0,1382.0,1548.0
2025-07,West Bengal,Birbhum,454.0,3359.0,3813.0
2025-07,West Bengal,Dakshin Dinajpur,157.0,1803.0,1960.0
2025-07,West Bengal,Hooghly,227.0,2260.0,2487.0
2025-07,West Bengal,Malda,300.0,2320.0,2620.0
2025-07,West Bengal,Murshidabad,2262.0,19541.0,21803.0
2025-07,West Bengal,Paschim Medinipur,306.0,2595.0,2901.0
2025-07,West Bengal,Purba Bardhaman,98.0,786.0,884.0
2025-07,West Bengal,Puruliya,227.0,2432.0,2659.0
2025-07,West Bengal,South 24 Parganas,1419.0,13881.0,15300.0
2025-07,West Bengal,Uttar Dinajpur,2919.0,35576.0,38495.0
2025-09,Andaman & Nicobar Islands,Andamans,2.0,115.0,117.0
2025-09,Andaman & Nicobar Islands,South Andaman,2.0,54.0,56.0
2025-09,Andaman and Nicobar Islands,Nicobar,2.0,129.0,131.0
2025-09,Andaman and Nicobar Islands,North And Middle Andaman,8.0,187.0,195.0
2025-09,Andaman and Nicobar Islands,South Andaman,42.0,283.0,325.0
2025-09,Andhra Pradesh,Adilabad,278.0,3962.0,4240.0
2025-09,Andhra Pradesh,Alluri Sitharama Raju,174.0,1045.0,1219.0
2025-09,Andhra Pradesh,Anakapalli,137.0,1148.0,1285.0
2025-09,Andhra Pradesh,Anantapur,590.0,6397.0,6987.0
2025-09,Andhra Pradesh,Ananthapur,310.0,2009.0,2319.0
2025-09,Andhra Pradesh,Ananthapuramu,425.0,2630.0,3055.0
2025-09,Andhra Pradesh,Annamayya,197.0,1673.0,1870.0
2025-09,Andhra Pradesh,Bapatla,153.0,1116.0,1269.0
2025-09,Andhra Pradesh,Chittoor,1472.0,11556.0,13028.0
2025-09,Andhra Pradesh,Cuddapah,800.0,7921.0,8721.0
2025-09,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,141.0,1366.0,1507.0
2025-09,Andhra Pradesh,East Godavari,1333.0,13995.0,15328.0
2025-09,Andhra Pradesh,Eluru,201.0,1897.0,2098.0
2025-09,Andhra Pradesh,Guntur,1277.0,13500.0,14777.0
2025-09,Andhra Pradesh,Hyderabad,361.0,3916.0,4277.0
2025-09,Andhra Pradesh,K.V.Rangareddy,5.0,78.0,83.0
2025-09,Andhra Pradesh,K.v. Rangareddy,3.0,26.0,29.0
2025-09,Andhra Pradesh,Kakinada,249.0,2334.0,2583.0
2025-09,Andhra Pradesh,Karim Nagar,8.0,170.0,178.0
2025-09,Andhra Pradesh,Karimnagar,95.0,1638.0,1733.0
2025-09,Andhra Pradesh,Khammam,500.0,3416.0,3916.0
2025-09,Andhra Pradesh,Krishna,1104.0,12390.0,13494.0
2025-09,Andhra Pradesh,Kurnool,1259.0,10232.0,11491.0
2025-09,Andhra Pradesh,Mahabub Nagar,51.0,2388.0,2439.0
2025-09,Andhra Pradesh,Mahabubnagar,0.0,9.0,9.0
2025-09,Andhra Pradesh,Mahbubnagar,104.0,1462.0,1566.0
2025-09,Andhra Pradesh,Medak,178.0,1675.0,1853.0
2025-09,Andhra Pradesh,N. T. R,335.0,2900.0,3235.0
2025-09,Andhra Pradesh,Nalgonda,149.0,4700.0,4849.0
2025-09,Andhra Pradesh,Nandyal,176.0,1294.0,1470.0
2025-09,Andhra Pradesh,Nellore,706.0,7884.0,8590.0
2025-09,Andhra Pradesh,Nizamabad,76.0,713.0,789.0
2025-09,Andhra Pradesh,Palnadu,203.0,1550.0,1753.0
2025-09,Andhra Pradesh,Parvathipuram Manyam,64.0,649.0,713.0
2025-09,Andhra Pradesh,Prakasam,1151.0,11834.0,12985.0
2025-09,Andhra Pradesh,Rangareddi,303.0,2209.0,2512.0
2025-09,Andhra Pradesh,Sri Potti Sriramulu Nellore,289.0,1955.0,2244.0
2025-09,Andhra Pradesh,Sri Sathya Sai,208.0,1462.0,1670.0
2025-09,Andhra Pradesh,Srikakulam,1292.0,9291.0,10583.0
2025-09,Andhra Pradesh,Tirupati,296.0,2225.0,2521.0
2025-09,Andhra Pradesh,Visakhapatnam,1442.0,11810.0,13252.0
2025-09,Andhra Pradesh,Vizianagaram,688.0,6453.0,7141.0
2025-09,Andhra Pradesh,Warangal,295.0,4120.0,4415.0
2025-09,Andhra Pradesh,West Godavari,882.0,12015.0,12897.0
2025-09,Andhra Pradesh,Y. S. R,238.0,1999.0,2237.0
2025-09,Arunachal Pradesh,Anjaw,31.0,148.0,179.0
2025-09,Arunachal Pradesh,Changlang,267.0,1699.0,1966.0
2025-09,Arunachal Pradesh,Dibang Valley,1.0,30.0,31.0
2025-09,Arunachal Pradesh,East Kameng,115.0,544.0,659.0
2025-09,Arunachal Pradesh,East Siang,127.0,554.0,681.0
2025-09,Arunachal Pradesh,Kamle,34.0,147.0,181.0
2025-09,Arunachal Pradesh,Kra Daadi,46.0,72.0,118.0
2025-09,Arunachal Pradesh,Kurung Kumey,45.0,85.0,130.0
2025-09,Arunachal Pradesh,Leparada,1.0,4.0,5.0
2025-09,Arunachal Pradesh,Lohit,50.0,381.0,431.0
2025-09,Arunachal Pradesh,Longding,72.0,300.0,372.0
2025-09,Arunachal Pradesh,Lower Dibang Valley,28.0,180.0,208.0
2025-09,Arunachal Pradesh,Lower Siang,12.0,62.0,74.0
2025-09,Arunachal Pradesh,Lower Subansiri,39.0,312.0,351.0
2025-09,Arunachal Pradesh,Namsai,58.0,393.0,451.0
2025-09,Arunachal Pradesh,Pakke Kessang,5.0,16.0,21.0
2025-09,Arunachal Pradesh,Papum Pare,151.0,691.0,842.0
2025-09,Arunachal Pradesh,Shi-yomi,10.0,18.0,28.0
2025-09,Arunachal Pradesh,Siang,41.0,115.0,156.0
2025-09,Arunachal Pradesh,Tawang,62.0,144.0,206.0
2025-09,Arunachal Pradesh,Tirap,9.0,149.0,158.0
2025-09,Arunachal Pradesh,Upper Siang,37.0,375.0,412.0
2025-09,Arunachal Pradesh,Upper Subansiri,78.0,167.0,245.0
2025-09,Arunachal Pradesh,West Kameng,103.0,261.0,364.0
2025-09,Arunachal Pradesh,West Siang,166.0,702.0,868.0
2025-09,Assam,Bajali,11.0,170.0,181.0
2025-09,Assam,Baksa,215.0,1628.0,1843.0
2025-09,Assam,Barpeta,891.0,8227.0,9118.0
2025-09,Assam,Biswanath,128.0,1472.0,1600.0
2025-09,Assam,Bongaigaon,359.0,3492.0,3851.0
2025-09,Assam,Cachar,816.0,9840.0,10656.0
2025-09,Assam,Charaideo,152.0,1551.0,1703.0
2025-09,Assam,Chirang,161.0,1475.0,1636.0
2025-09,Assam,Darrang,765.0,4532.0,5297.0
2025-09,Assam,Dhemaji,368.0,3174.0,3542.0
2025-09,Assam,Dhubri,1500.0,13609.0,15109.0
2025-09,Assam,Dibrugarh,422.0,4892.0,5314.0
2025-09,Assam,Dima Hasao,1.0,38.0,39.0
2025-09,Assam,Goalpara,554.0,5170.0,5724.0
2025-09,Assam,Golaghat,331.0,3695.0,4026.0
2025-09,Assam,Hailakandi,387.0,3372.0,3759.0
2025-09,Assam,Hojai,493.0,3680.0,4173.0
2025-09,Assam,Jorhat,150.0,2280.0,2430.0
2025-09,Assam,Kamrup,679.0,6646.0,7325.0
2025-09,Assam,Kamrup Metro,367.0,3350.0,3717.0
2025-09,Assam,Karbi Anglong,458.0,7068.0,7526.0
2025-09,Assam,Karimganj,633.0,4681.0,5314.0
2025-09,Assam,Kokrajhar,265.0,2134.0,2399.0
2025-09,Assam,Lakhimpur,701.0,5467.0,6168.0
2025-09,Assam,Majuli,57.0,676.0,733.0
2025-09,Assam,Marigaon,942.0,6358.0,7300.0
2025-09,Assam,Nagaon,1283.0,14854.0,16137.0
2025-09,Assam,Nalbari,376.0,2914.0,3290.0
2025-09,Assam,North Cachar Hills,63.0,731.0,794.0
2025-09,Assam,Sibsagar,207.0,1937.0,2144.0
2025-09,Assam,Sonitpur,620.0,6351.0,6971.0
2025-09,Assam,South Salmara Mankachar,172.0,3527.0,3699.0
2025-09,Assam,Sribhumi,15.0,587.0,602.0
2025-09,Assam,Tamulpur District,8.0,179.0,187.0
2025-09,Assam,Tinsukia,277.0,4204.0,4481.0
2025-09,Assam,Udalguri,222.0,2251.0,2473.0
2025-09,Assam,West Karbi Anglong,11.0,211.0,222.0
2025-09,Bihar,Araria,1127.0,29342.0,30469.0
2025-09,Bihar,Arwal,353.0,5903.0,6256.0
2025-09,Bihar,Aurangabad,1518.0,19036.0,20554.0
2025-09,Bihar,Aurangabad(BH),0.0,6.0,6.0
2025-09,Bihar,Aurangabad(bh),3.0,156.0,159.0
2025-09,Bihar,Banka,1036.0,17013.0,18049.0
2025-09,Bihar,Begusarai,2089.0,23825.0,25914.0
2025-09,Bihar,Bhabua,0.0,33.0,33.0
2025-09,Bihar,Bhagalpur,1997.0,25952.0,27949.0
2025-09,Bihar,Bhojpur,1486.0,37298.0,38784.0
2025-09,Bihar,Buxar,1017.0,9948.0,10965.0
2025-09,Bihar,Darbhanga,1899.0,24348.0,26247.0
2025-09,Bihar,East Champaran,2695.0,42206.0,44901.0
2025-09,Bihar,Gaya,3188.0,38544.0,41732.0
2025-09,Bihar,Gopalganj,1032.0,14328.0,15360.0
2025-09,Bihar,Jamui,759.0,12269.0,13028.0
2025-09,Bihar,Jehanabad,674.0,11008.0,11682.0
2025-09,Bihar,Kaimur (Bhabua),1039.0,14905.0,15944.0
2025-09,Bihar,Katihar,1563.0,32534.0,34097.0
2025-09,Bihar,Khagaria,1338.0,17890.0,19228.0
2025-09,Bihar,Kishanganj,936.0,47041.0,47977.0
2025-09,Bihar,Lakhisarai,676.0,10466.0,11142.0
2025-09,Bihar,Madhepura,1098.0,17111.0,18209.0
2025-09,Bihar,Madhubani,1804.0,27605.0,29409.0
2025-09,Bihar,Monghyr,0.0,66.0,66.0
2025-09,Bihar,Munger,727.0,11376.0,12103.0
2025-09,Bihar,Muzaffarpur,2387.0,36146.0,38533.0
2025-09,Bihar,Nalanda,1796.0,48229.0,50025.0
2025-09,Bihar,Nawada,1162.0,18442.0,19604.0
2025-09,Bihar,Pashchim Champaran,7.0,272.0,279.0
2025-09,Bihar,Patna,3367.0,51225.0,54592.0
2025-09,Bihar,Purba Champaran,1.0,213.0,214.0
2025-09,Bihar,Purnea,20.0,790.0,810.0
2025-09,Bihar,Purnia,1256.0,25855.0,27111.0
2025-09,Bihar,Rohtas,1500.0,19684.0,21184.0
2025-09,Bihar,Saharsa,1014.0,17943.0,18957.0
2025-09,Bihar,Samastipur,1951.0,37501.0,39452.0
2025-09,Bihar,Samstipur,3.0,71.0,74.0
2025-09,Bihar,Saran,2100.0,25273.0,27373.0
2025-09,Bihar,Sheikhpura,375.0,7334.0,7709.0
2025-09,Bihar,Sheikpura,1.0,60.0,61.0
2025-09,Bihar,Sheohar,342.0,6382.0,6724.0
2025-09,Bihar,Sitamarhi,1696.0,27522.0,29218.0
2025-09,Bihar,Siwan,1425.0,15832.0,17257.0
2025-09,Bihar,Supaul,797.0,18929.0,19726.0
2025-09,Bihar,Vaishali,1726.0,25850.0,27576.0
2025-09,Bihar,West Champaran,2422.0,42700.0,45122.0
2025-09,Chandigarh,Chandigarh,542.0,3847.0,4389.0
2025-09,Chandigarh,Mohali,0.0,1.0,1.0
2025-09,Chandigarh,Rupnagar,0.0,6.0,6.0
2025-09,Chhattisgarh,Balod,320.0,4917.0,5237.0
2025-09,Chhattisgarh,Baloda Bazar,822.0,12172.0,12994.0
2025-09,Chhattisgarh,Balrampur,393.0,6948.0,7341.0
2025-09,Chhattisgarh,Bastar,627.0,9597.0,10224.0
2025-09,Chhattisgarh,Bemetara,443.0,5370.0,5813.0
2025-09,Chhattisgarh,Bijapur,198.0,1414.0,1612.0
2025-09,Chhattisgarh,Bilaspur,748.0,9533.0,10281.0
2025-09,Chhattisgarh,Dakshin Bastar Dantewada,121.0,601.0,722.0
2025-09,Chhattisgarh,Dantewada,69.0,236.0,305.0
2025-09,Chhattisgarh,Dhamtari,220.0,4251.0,4471.0
2025-09,Chhattisgarh,Durg,921.0,6437.0,7358.0
2025-09,Chhattisgarh,Gariyaband,225.0,3205.0,3430.0
2025-09,Chhattisgarh,Gaurela-pendra-marwahi,41.0,349.0,390.0
2025-09,Chhattisgarh,Janjgir - Champa,4.0,29.0,33.0
2025-09,Chhattisgarh,Janjgir Champa,1.0,35.0,36.0
2025-09,Chhattisgarh,Janjgir-champa,524.0,7145.0,7669.0
2025-09,Chhattisgarh,Jashpur,374.0,3454.0,3828.0
2025-09,Chhattisgarh,Kabeerdham,175.0,2208.0,2383.0
2025-09,Chhattisgarh,Kanker,206.0,2284.0,2490.0
2025-09,Chhattisgarh,Kawardha,314.0,5308.0,5622.0
2025-09,Chhattisgarh,Khairagarh Chhuikhadan Gandai,48.0,648.0,696.0
2025-09,Chhattisgarh,Kondagaon,210.0,2959.0,3169.0
2025-09,Chhattisgarh,Korba,377.0,4755.0,5132.0
2025-09,Chhattisgarh,Koriya,230.0,2834.0,3064.0
2025-09,Chhattisgarh,Mahasamund,382.0,6067.0,6449.0
2025-09,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,56.0,595.0,651.0
2025-09,Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,1.0,9.0,10.0
2025-09,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,321.0,1857.0,2178.0
2025-09,Chhattisgarh,Mungeli,223.0,3277.0,3500.0
2025-09,Chhattisgarh,Narayanpur,68.0,645.0,713.0
2025-09,Chhattisgarh,Raigarh,348.0,7594.0,7942.0
2025-09,Chhattisgarh,Raipur,655.0,7510.0,8165.0
2025-09,Chhattisgarh,Rajnandgaon,743.0,7461.0,8204.0
2025-09,Chhattisgarh,Sakti,117.0,1014.0,1131.0
2025-09,Chhattisgarh,Sarangarh-Bilaigarh,52.0,822.0,874.0
2025-09,Chhattisgarh,Sukma,208.0,2035.0,2243.0
2025-09,Chhattisgarh,Surajpur,338.0,5599.0,5937.0
2025-09,Chhattisgarh,Surguja,630.0,10686.0,11316.0
2025-09,Chhattisgarh,Uttar Bastar Kanker,111.0,1518.0,1629.0
2025-09,Dadra & Nagar Haveli,Dadra & Nagar Haveli,11.0,29.0,40.0
2025-09,Dadra and Nagar Haveli,Dadra and Nagar Haveli,282.0,653.0,935.0
2025-09,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,34.0,336.0,370.0
2025-09,Dadra and Nagar Haveli and Daman and Diu,Daman,13.0,125.0,138.0
2025-09,Dadra and Nagar Haveli and Daman and Diu,Diu,1.0,35.0,36.0
2025-09,Daman & Diu,Daman,7.0,57.0,64.0
2025-09,Daman & Diu,Diu,7.0,59.0,66.0
2025-09,Daman and Diu,Daman,26.0,146.0,172.0
2025-09,Daman and Diu,Diu,10.0,91.0,101.0
2025-09,Delhi,Central Delhi,410.0,2511.0,2921.0
2025-09,Delhi,East Delhi,1119.0,6380.0,7499.0
2025-09,Delhi,Najafgarh,0.0,29.0,29.0
2025-09,Delhi,New Delhi,47.0,291.0,338.0
2025-09,Delhi,North Delhi,525.0,3305.0,3830.0
2025-09,Delhi,North East,55.0,1227.0,1282.0
2025-09,Delhi,North East Delhi,1319.0,5573.0,6892.0
2025-09,Delhi,North West Delhi,2254.0,12416.0,14670.0
2025-09,Delhi,Shahdara,179.0,1105.0,1284.0
2025-09,Delhi,South Delhi,990.0,8795.0,9785.0
2025-09,Delhi,South East Delhi,10.0,122.0,132.0
2025-09,Delhi,South West Delhi,1471.0,8132.0,9603.0
2025-09,Delhi,West Delhi,1184.0,8861.0,10045.0
2025-09,Goa,Bardez,0.0,4.0,4.0
2025-09,Goa,North Goa,153.0,2471.0,2624.0
2025-09,Goa,South Goa,156.0,2182.0,2338.0
2025-09,Goa,Tiswadi,0.0,2.0,2.0
2025-09,Gujarat,Ahmadabad,125.0,1461.0,1586.0
2025-09,Gujarat,Ahmedabad,2455.0,22767.0,25222.0
2025-09,Gujarat,Amreli,268.0,3549.0,3817.0
2025-09,Gujarat,Anand,465.0,5170.0,5635.0
2025-09,Gujarat,Arvalli,208.0,984.0,1192.0
2025-09,Gujarat,Banas Kantha,11.0,81.0,92.0
2025-09,Gujarat,Banaskantha,985.0,8171.0,9156.0
2025-09,Gujarat,Bharuch,515.0,4380.0,4895.0
2025-09,Gujarat,Bhavnagar,648.0,6687.0,7335.0
2025-09,Gujarat,Botad,172.0,979.0,1151.0
2025-09,Gujarat,Chhotaudepur,292.0,1347.0,1639.0
2025-09,Gujarat,Dahod,655.0,4796.0,5451.0
2025-09,Gujarat,Devbhumi Dwarka,151.0,984.0,1135.0
2025-09,Gujarat,Dohad,75.0,759.0,834.0
2025-09,Gujarat,Gandhinagar,536.0,4984.0,5520.0
2025-09,Gujarat,Gir Somnath,207.0,1461.0,1668.0
2025-09,Gujarat,Jamnagar,501.0,5374.0,5875.0
2025-09,Gujarat,Junagadh,475.0,4804.0,5279.0
2025-09,Gujarat,Kachchh,519.0,5863.0,6382.0
2025-09,Gujarat,Kheda,643.0,6805.0,7448.0
2025-09,Gujarat,Mahesana,666.0,5229.0,5895.0
2025-09,Gujarat,Mahisagar,147.0,1015.0,1162.0
2025-09,Gujarat,Morbi,153.0,1329.0,1482.0
2025-09,Gujarat,Narmada,283.0,1515.0,1798.0
2025-09,Gujarat,Navsari,442.0,2944.0,3386.0
2025-09,Gujarat,Panch Mahals,4.0,54.0,58.0
2025-09,Gujarat,Panchmahals,441.0,4292.0,4733.0
2025-09,Gujarat,Patan,381.0,4052.0,4433.0
2025-09,Gujarat,Porbandar,188.0,1947.0,2135.0
2025-09,Gujarat,Rajkot,639.0,9877.0,10516.0
2025-09,Gujarat,Sabar Kantha,10.0,99.0,109.0
2025-09,Gujarat,Sabarkantha,610.0,5977.0,6587.0
2025-09,Gujarat,Surat,2447.0,24918.0,27365.0
2025-09,Gujarat,Surendra Nagar,313.0,4252.0,4565.0
2025-09,Gujarat,Surendranagar,6.0,145.0,151.0
2025-09,Gujarat,Tapi,324.0,1358.0,1682.0
2025-09,Gujarat,The Dangs,123.0,701.0,824.0
2025-09,Gujarat,Vadodara,1331.0,10788.0,12119.0
2025-09,Gujarat,Valsad,792.0,3967.0,4759.0
2025-09,Haryana,Ambala,350.0,2498.0,2848.0
2025-09,Haryana,Bhiwani,388.0,2250.0,2638.0
2025-09,Haryana,Charkhi Dadri,172.0,798.0,970.0
2025-09,Haryana,Faridabad,1085.0,8594.0,9679.0
2025-09,Haryana,Fatehabad,308.0,1736.0,2044.0
2025-09,Haryana,Gurgaon,897.0,6521.0,7418.0
2025-09,Haryana,Hisar,557.0,3611.0,4168.0
2025-09,Haryana,Jhajjar,300.0,1974.0,2274.0
2025-09,Haryana,Jind,336.0,2236.0,2572.0
2025-09,Haryana,Kaithal,458.0,2150.0,2608.0
2025-09,Haryana,Karnal,359.0,1971.0,2330.0
2025-09,Haryana,Kurukshetra,337.0,1817.0,2154.0
2025-09,Haryana,Mahendragarh,295.0,1723.0,2018.0
2025-09,Haryana,Mewat,509.0,4156.0,4665.0
2025-09,Haryana,Palwal,516.0,5018.0,5534.0
2025-09,Haryana,Panchkula,304.0,1734.0,2038.0
2025-09,Haryana,Panipat,657.0,3934.0,4591.0
2025-09,Haryana,Rewari,533.0,2626.0,3159.0
2025-09,Haryana,Rohtak,407.0,1753.0,2160.0
2025-09,Haryana,Sirsa,292.0,2814.0,3106.0
2025-09,Haryana,Sonipat,489.0,3124.0,3613.0
2025-09,Haryana,Yamuna Nagar,468.0,2616.0,3084.0
2025-09,Haryana,Yamunanagar,10.0,68.0,78.0
2025-09,Himachal Pradesh,Bilaspur,160.0,1138.0,1298.0
2025-09,Himachal Pradesh,Chamba,305.0,3635.0,3940.0
2025-09,Himachal Pradesh,Hamirpur,161.0,1088.0,1249.0
2025-09,Himachal Pradesh,Kangra,498.0,5862.0,6360.0
2025-09,Himachal Pradesh,Kinnaur,31.0,236.0,267.0
2025-09,Himachal Pradesh,Kullu,101.0,1538.0,1639.0
2025-09,Himachal Pradesh,Lahaul and Spiti,3.0,4.0,7.0
2025-09,Himachal Pradesh,Lahul & Spiti,0.0,45.0,45.0
2025-09,Himachal Pradesh,Lahul and Spiti,4.0,20.0,24.0
2025-09,Himachal Pradesh,Mandi,214.0,2461.0,2675.0
2025-09,Himachal Pradesh,Shimla,210.0,2673.0,2883.0
2025-09,Himachal Pradesh,Sirmaur,241.0,2200.0,2441.0
2025-09,Himachal Pradesh,Solan,227.0,1576.0,1803.0
2025-09,Himachal Pradesh,Una,222.0,2519.0,2741.0
2025-09,Jammu & Kashmir,Anantnag,0.0,2.0,2.0
2025-09,Jammu & Kashmir,Badgam,0.0,4.0,4.0
2025-09,Jammu & Kashmir,Baramula,3.0,14.0,17.0
2025-09,Jammu & Kashmir,Doda,0.0,3.0,3.0
2025-09,Jammu & Kashmir,Jammu,1.0,29.0,30.0
2025-09,Jammu & Kashmir,Kargil,0.0,4.0,4.0
2025-09,Jammu & Kashmir,Kathua,0.0,9.0,9.0
2025-09,Jammu & Kashmir,Leh (ladakh),0.0,1.0,1.0
2025-09,Jammu & Kashmir,Punch,0.0,1.0,1.0
2025-09,Jammu & Kashmir,Rajauri,0.0,1.0,1.0
2025-09,Jammu & Kashmir,Srinagar,0.0,3.0,3.0
2025-09,Jammu and Kashmir,Anantnag,337.0,2179.0,2516.0
2025-09,Jammu and Kashmir,Badgam,78.0,1134.0,1212.0
2025-09,Jammu and Kashmir,Bandipore,193.0,925.0,1118.0
2025-09,Jammu and Kashmir,Baramula,351.0,2433.0,2784.0
2025-09,Jammu and Kashmir,Budgam,231.0,517.0,748.0
2025-09,Jammu and Kashmir,Doda,47.0,650.0,697.0
2025-09,Jammu and Kashmir,Ganderbal,91.0,561.0,652.0
2025-09,Jammu and Kashmir,Jammu,271.0,4266.0,4537.0
2025-09,Jammu and Kashmir,Kargil,45.0,183.0,228.0
2025-09,Jammu and Kashmir,Kathua,139.0,1892.0,2031.0
2025-09,Jammu and Kashmir,Kishtwar,31.0,253.0,284.0
2025-09,Jammu and Kashmir,Kulgam,124.0,447.0,571.0
2025-09,Jammu and Kashmir,Kupwara,436.0,2367.0,2803.0
2025-09,Jammu and Kashmir,Leh,22.0,111.0,133.0
2025-09,Jammu and Kashmir,Pulwama,127.0,920.0,1047.0
2025-09,Jammu and Kashmir,Punch,248.0,1153.0,1401.0
2025-09,Jammu and Kashmir,Rajouri,209.0,1754.0,1963.0
2025-09,Jammu and Kashmir,Ramban,84.0,506.0,590.0
2025-09,Jammu and Kashmir,Reasi,65.0,503.0,568.0
2025-09,Jammu and Kashmir,Samba,84.0,386.0,470.0
